"CODUSU","NRO_HOGAR","COMPONENTE","imp"
"TQSMNOQSPHJOKQCDEHPJB00797609",1,2,6
"TQRMNOQUVHJOKRCDEHPJB00797610",1,3,11
"TQRMNOSWVHKMKOCDEHPJB00790947",1,5,1
"TQRMNOQPPHJMLQCDEGPDJ00797637",1,1,1
"TQRMNOQPPHJMLQCDEGPDJ00797637",1,2,1
"TQRMNOPWUHJMKOCDEIGED00797638",1,2,7
"TQRMNORQXHKLKTCDEGPDJ00789795",1,1,1
"TQRMNORQXHKLKTCDEGPDJ00789795",1,2,4
"TQRMNOQUWHMKLQCDEHLEH00711410",1,1,4
"TQRMNOQRQHLNKOCDEIHJF00718126",1,1,3
"TQRMNOQRUHLNKOCDEIHJF00718127",1,2,5
"TQRMNOPVYHMOKOCDEIHJF00710317",1,1,1
"TQRMNOPVYHMOKOCDEIHJF00710317",1,2,8
"TQRMNORWWHKMKSCDEIHJF00791127",1,1,5
"TQRMNORWWHKMKSCDEIHJF00791127",1,3,10
"TQRMNOPPQHKMKTCDEIHJF00791099",1,1,4
"TQRMNOQXPHMMKRCDEIHJF00709488",2,1,5
"TQRMNORPYHKMLSCDEGGFB00788650",1,1,1
"TQRMNOPRVHMLMMCDEGGFB00797698",1,1,3
"TQRMNOPRYHMLMMCDEGGFB00710431",2,1,1
"TQRMNOPRYHMLMMCDEGGFB00710431",2,2,2
"TQRMNOQYWHKKKNCDEGGFB00788709",1,1,5
"TQRMNOQYWHKKKNCDEGGFB00788709",1,2,1
"TQRMNOQTVHKLKNCDEGGFB00788745",1,1,4
"TQRMNOQTVHKLKNCDEGGFB00788745",1,2,6
"TQRMNORTRHLMLNCDEHJGH00717202",1,1,3
"TQRMNOPPXHMOMLCDEIKAH00708965",1,1,12
"TQRMNOPPXHMOMLCDEIKAH00708965",1,2,5
"TQRMNOPSPHLNLOCDEFMDB00715223",1,1,7
"TQRMNOQRQHMMKQCDEIHJF00712635",1,2,17
"TQRMNOQRTHMMKQCDEIHJF00712636",1,1,5
"TQRMNOSQUHMMKQCDEIHJF00711696",1,1,2
"TQRMNOPPVHKMKTCDEIHJF00791095",1,1,2
"TQRMNOSWQHJMKSCDEIHJF00797752",1,1,1
"TQSMNORSVHJMSLCDEIJAH00797753",1,2,8
"TQRMNOSWTHKNKMCDEGGFB00788693",1,2,4
"TQRMNORWPHKOLNCDEGGFB00788705",1,1,4
"TQRMNORWPHKOLNCDEGGFB00788705",1,3,9
"TQRMNOPYRHJOLSCDEFKID00797777",1,1,13
"TQRMNOPYRHJOLSCDEFKID00797777",1,2,6
"TQRMNOPWRHLMLMCDEHGHJ00778388",1,1,2
"TQRMNORTUHKOKNCDEHPJB00790798",1,1,2
"TQRMNORTWHKOKNCDEHPJB00797802",1,3,1
"TQRMNOQQRHMMKUCDEHPJB00712638",1,1,3
"TQRMNOSYWHLOMNCDEFKID00714797",1,1,11
"TQRMNOUSRHJOLUCDEFKID00797803",1,1,5
"TQRMNORWQHMOMOCDEFKID00711848",1,1,4
"TQRMNOQXWHJMLNCDEFPCH00797834",1,1,5
"TQRMNOQXWHJMLNCDEFPCH00797834",1,2,5
"TQRMNOSPQHMOLQCDEFPCH00708810",1,3,5
"TQRMNOQQTHLOLQCDEFPCH00715651",1,1,8
"TQRMNOQQTHLOLQCDEFPCH00715651",1,2,4
"TQRMNOQQXHMMKNCDEOHCH00708832",1,1,4
"TQRMNOQQYHMMKNCDEOHCH00708833",1,1,5
"TQRMNOQQYHMMKNCDEOHCH00708833",1,2,6
"TQRMNOTUWHJOMOCDEGJBF00797852",1,2,12
"TQRMNOTUWHJOMOCDEGJBF00797852",1,3,12
"TQRMNOTUWHJOMOCDEGJBF00797852",1,4,13
"TQRMNOPRYHLMMPCDEGJBF00716196",1,1,7
"TQRMNORRXHLMMPCDEGJBF00716001",1,1,5
"TQRMNORRVHLMKNCDEIMBF00719846",1,1,4
"TQRMNORRVHLMKNCDEIMBF00719846",1,2,10
"TQSMNOQUSHLLLPCDEFMDB00797887",1,1,5
"TQSMNOQUSHLLLPCDEFMDB00797887",1,2,15
"TQSMNOQUSHLLLPCDEFMDB00797887",1,3,15
"TQSMNOQUSHLLLPCDEFMDB00797887",1,4,11
"TQRMNORPTHKNLQCDEFMDB00787915",1,1,9
"TQRMNOSYTHMNKQCDEHLEH00709627",1,5,4
"TQRMNOSXSHKKKRCDEHLEH00790403",1,3,2
"TQRMNOPSUHKMKTCDEHLEH00797474",1,1,5
"TQRMNOTRPHJMKRCDEHLEH00797476",1,1,3
"TQRMNOQUVHMOSQCDEIJAH00791822",1,4,21
"TQRMNOSYUHKMQOCDEIJAH00797502",1,1,6
"TQRMNOSYUHKMQOCDEIJAH00797502",1,2,9
"TQRMNOQWXHJNRPCDEIJAH00797503",1,1,11
"TQRMNOSUPHLOLSCDEHNHB00717678",1,1,1
"TQRMNOSUPHLOLSCDEHNHB00717678",1,2,5
"TQRMNOTRVHLOLSCDEHNHB00717679",1,1,4
"TQRMNOTRVHLOLSCDEHNHB00717679",1,3,5
"TQRMNOTRVHLOLSCDEHNHB00717679",1,4,8
"TQRMNOTRVHLOLSCDEHNHB00717679",1,5,5
"TQRMNOSWSHKLKMCDEHNHB00790600",1,1,6
"TQRMNOSWSHKLKMCDEHNHB00790600",1,2,6
"TQRMNOPPQHLNLSCDEFJAH00714691",1,1,3
"TQRMNOPPQHLNLSCDEFJAH00714691",1,2,7
"TQRMNOQVWHLNLSCDEFJAH00714692",1,1,5
"TQRMNOQVWHLNLSCDEFJAH00714692",1,2,3
"TQRMNOPXPHLOLTCDEFJAH00714693",1,1,16
"TQRMNOPRVHMLLNCDEGPDJ00716837",1,1,2
"TQRMNOPRVHMLLNCDEGPDJ00716837",1,2,1
"TQRMNORQQHLOLPCDEGPDJ00716841",2,1,1
"TQRMNOTPPHLOLPCDEGPDJ00716838",1,1,2
"TQRMNORVPHKOMMCDEHJGH00790143",1,1,3
"TQRMNORVPHKOMMCDEHJGH00790143",1,2,1
"TQRMNORVSHKOMMCDEHJGH00790142",1,1,2
"TQRMNOPQXHMKKPCDEHGHJ00711295",1,1,2
"TQRMNORXTHLOLQCDEFNFF00715338",1,1,1
"TQRMNORXTHJOKMCDEGNFJ00797572",1,1,4
"TQRMNOPRVHKMLNCDEFPCH00788405",1,1,2
"TQRMNOPRVHKMLNCDEFPCH00788405",1,2,6
"TQRMNORPRHKOLOCDEFPCH00788492",1,1,1
"TQRMNORPRHKOLOCDEFPCH00788492",1,2,7
"TQRMNORPRHKOLOCDEFPCH00788492",1,3,5
"TQRMNORPRHKOLOCDEFPCH00788492",1,4,13
"TQRMNORPSHKOLOCDEFPCH00788499",1,4,3
"TQRMNOTRSHKOLOCDEFPCH00797611",1,1,7
"TQRMNORWRHKMLQCDEHLEH00797640",1,1,1
"TQRMNOPRTHLOLNCDEHMHF00717475",1,2,8
"TQRMNOPRTHLOLNCDEHMHF00717475",1,3,8
"TQRMNOPPQHMNLOCDEHMHF00711200",1,1,4
"TQRMNOPPQHMNLOCDEHMHF00711200",1,2,2
"TQRMNOPPQHMNLOCDEHMHF00711200",1,3,8
"TQRMNOPPQHMNLOCDEHMHF00711200",1,5,4
"TQRMNOPPQHMNLOCDEHMHF00711200",1,6,4
"TQRMNOPPTHMNLOCDEHMHF00711188",1,2,1
"TQRMNOPYQHKMKQCDEFOCD00788396",1,1,3
"TQRMNOPYQHKMKQCDEFOCD00788396",1,2,5
"TQRMNOSSTHKOKOCDEFOCD00788273",1,1,2
"TQRMNOQTRHMMKSCDEIHJF00718121",1,1,0
"TQRMNORWSHLOKSCDEIHJF00718122",1,1,10
"TQRMNOVPPHLOKSCDEIHJF00718123",1,1,4
"TQRMNORRUHJMSLCDEIJAH00797669",1,1,7
"TQRMNORRUHJMSLCDEIJAH00797669",1,2,13
"TQRMNOSQUHJKKTCDEGIBJ00797670",1,2,6
"TQRMNOSTXHKMKNCDEGGFB00797700",1,1,4
"TQRMNOSTXHKMKNCDEGGFB00797700",1,2,2
"TQRMNOQYPHKNKMCDEGGFB00788576",1,1,2
"TQRMNOQYPHKNKMCDEGGFB00788576",1,2,4
"TQRMNOPURHLMLOCDEHMHF00717476",1,1,3
"TQSMNOQPXHJOLNCDEHMHF00797701",1,1,3
"TQSMNOQPXHJOLNCDEHMHF00797701",1,2,1
"TQRMNOSSYHLOLLCDEGNFJ00716586",1,1,5
"TQRMNOSSYHLOLLCDEGNFJ00716586",1,2,6
"TQRMNOQPVHKNKQCDEIHJF00791147",1,2,8
"TQRMNOQXTHKMKRCDEOJAH00793087",1,1,4
"TQRMNOPYTHKOKSCDEOJAH00797755",1,1,5
"TQRMNORXPHKOKSCDEOJAH00793063",1,1,4
"TQRMNOQWXHMKKUCDEOJAH00711017",2,1,7
"TQRMNOQWXHMKKUCDEOJAH00711017",2,2,7
"TQRMNOQTXHLOKTCDEOJAH00720286",1,1,2
"TQRMNORSTHMMKPCDEIHJF00710320",1,1,3
"TQRMNOSRTHLOKRCDEIHJF00779750",1,1,6
"TQRMNOSRRHMMKSCDEIHJF00710057",1,1,0
"TQRMNOSRUHMMKSCDEIHJF00710058",1,1,0
"TQRMNOSRUHMMKSCDEIHJF00710058",1,2,6
"TQRMNORWQHMOMOCDEFKID00711848",1,2,5
"TQRMNORWQHMOMOCDEFKID00711848",1,3,8
"TQRMNOPXQHMOMPCDEFKID00712495",1,2,8
"TQRMNOPYWHLMMPCDEFKID00714799",1,1,12
"TQSMNOQQQHJNMOCDEFKID00797804",1,1,7
"TQRMNOPWPHJMMPCDEFKID00797805",1,1,11
"TQRMNOTYVHKOKOCDEOHCH00792978",1,1,3
"TQRMNOQQUHLMKOCDEOHCH00720211",1,1,3
"TQRMNOQQUHLMKOCDEOHCH00720211",1,2,4
"TQRMNOQQUHLMKOCDEOHCH00720211",1,3,5
"TQRMNOQQUHLMKOCDEOHCH00720211",1,4,3
"TQRMNOUTYHKOLQCDEGLDF00789461",1,2,5
"TQRMNOPXTHLNLQCDEGLDF00716437",3,1,2
"TQRMNOPXTHLNLQCDEGLDF00716437",3,3,9
"TQRMNOPUTHKKKTCDEHIBB00790045",1,3,3
"TQRMNOPUTHKKKTCDEHIBB00790045",1,4,1
"TQRMNORRTHMOLMCDEIMBF00711996",1,2,8
"TQRMNORVPHJNKTCDEIMBF00797853",1,1,4
"TQRMNORVPHJNKTCDEIMBF00797853",1,2,8
"TQRMNOSWVHKLKTCDEIMBF00792658",1,1,13
"TQRMNOPTYHKMLNCDEIMBF00792566",1,1,11
"TQRMNOPTYHKMLNCDEIMBF00792566",1,2,8
"TQRMNOPSWHJNLQCDEFMDB00797888",1,1,7
"TQRMNOPSWHJNLQCDEFMDB00797888",1,2,5
"TQRMNOQQYHKLKSCDEFMDB00788082",1,1,8
"TQRMNOQTPHKMKNCDEFMDB00787920",1,1,3
"TQRMNORXXHJNLOCDEGLDF00797890",1,1,6
"TQRMNOVPXHLLKUCDEHLEH00717383",1,1,1
"TQRMNOTXVHKMLLCDEHLEH00790416",1,1,2
"TQRMNOTXVHKMLLCDEHLEH00790416",1,2,3
"TQRMNOPSVHMLLLCDEHLEH00709638",1,5,2
"TQRMNOQVYHJLLMCDEGJBF00797477",1,1,12
"TQRMNOSSWHLLLOCDEGJBF00716226",1,1,3
"TQRMNOTXRHJNRPCDEIJAH00797504",1,1,10
"TQRMNOSPTHLORPCDEIJAH00797505",1,2,12
"TQRMNOPPSHMLRTCDEIJAH00710903",51,1,8
"TQRMNOUPWHKLSPCDEIJAH00797506",1,1,6
"TQRMNOSWSHKLKMCDEHNHB00790600",1,3,6
"TQRMNOSWSHKLKMCDEHNHB00790600",1,5,4
"TQRMNOPSTHKMKNCDEHNHB00790745",1,1,4
"TQRMNOPSTHKMKNCDEHNHB00790745",1,2,3
"TQRMNOWVTHKNKNCDEHNHB00790679",1,1,5
"TQRMNOQYTHKOKMCDEHNHB00790615",1,1,3
"TQRMNOQYXHKOKMCDEHNHB00790638",1,1,2
"TQRMNOQYXHKOKMCDEHNHB00790638",1,2,5
"TQRMNOPQQHMOLOCDEGPDJ00711933",1,1,2
"TQRMNOPQQHMOLOCDEGPDJ00711933",1,2,2
"TQRMNOQRTHMOLOCDEGPDJ00711935",1,1,1
"TQRMNOQRTHMOLOCDEGPDJ00711935",1,3,3
"TQRMNOQRYHKMKNCDEGKDB00789264",1,1,8
"TQRMNOQRYHKMKNCDEGKDB00789264",1,2,6
"TQRMNOQSWHKMKTCDEGKDB00789143",1,3,11
"TQRMNORXTHJOKMCDEGNFJ00797572",1,2,2
"TQRMNOPTPHLMKTCDEGGFB00777072",1,1,4
"TQRMNOQYVHKNKSCDEGGFB00788637",1,1,3
"TQRMNORSXHJMLLCDEGGFB00797573",1,1,2
"TQRMNOPRTHKMKOCDEFOCD00788303",1,2,2
"TQRMNOPRTHKMKOCDEFOCD00788303",1,3,6
"TQRMNORRPHKMLQCDEFOCD00788281",1,1,2
"TQRMNORRPHKMLQCDEFOCD00788281",1,2,4
"TQRMNOQUWHMNLOCDEFPCH00712133",1,1,2
"TQRMNOQUWHMNLOCDEFPCH00712133",1,3,7
"TQRMNOPTUHKOLQCDEFPCH00788495",1,1,2
"TQRMNOSYWHKKKNCDEOHCH00797612",1,1,3
"TQRMNOPSPHMMKNCDEOHCH00720240",1,1,2
"TQRMNORPYHMMKOCDEOHCH00713602",2,1,7
"TQRMNOPPWHMMKPCDEOHCH00712135",1,1,4
"TQRMNOSVWHMOKRCDEGKDB00708623",1,1,4
"TQRMNOSVWHMOKRCDEGKDB00708623",1,2,13
"TQRMNOSPUHMOKRCDEGIBJ00712047",1,2,2
"TQRMNOPQSHMMKTCDEGIBJ00788782",1,1,3
"TQRMNOTQTHLMLNCDEGIBJ00715949",1,3,5
"TQRMNOQXWHMOKUCDEGIBJ00712048",1,1,4
"TQRMNOPWYHJOLOCDEGIBJ00797671",1,1,3
"TQRMNOPSRHMMKMCDEGNFJ00797703",1,1,11
"TQRMNOPSRHMMKMCDEGNFJ00797703",1,3,7
"TQRMNORRXHMOKSCDEGNFJ00711643",1,1,2
"TQRMNOPVTHJNLLCDEGNFJ00797727",1,1,4
"TQRMNOPXVHJMLPCDEGNFJ00797728",1,1,5
"TQRMNOQQWHLMLPCDEGNFJ00716587",1,2,4
"TQRMNOQQWHLMLPCDEGNFJ00716587",1,3,11
"TQRMNOPWXHKOKOCDEFOCD00788351",1,2,2
"TQRMNOPPXHMOKUCDEGKDB00709590",1,2,10
"TQRMNOPPXHMOKUCDEGKDB00709590",1,4,8
"TQRMNOQTXHLOKTCDEOJAH00720286",1,2,5
"TQRMNORQQHKMLLCDEOJAH00793012",1,1,6
"TQRMNOQYWHMMLNCDEOJAH00712112",1,1,5
"TQRMNOQYWHMMLNCDEOJAH00712112",1,2,10
"TQRMNOSQTHJMLNCDEGNFJ00797760",1,1,7
"TQRMNOSQTHJMLNCDEGNFJ00797760",1,3,6
"TQRMNOQVVHLMMOCDEGJBF00716030",1,1,6
"TQRMNOTRQHJNLLCDEFPCH00797780",1,1,4
"TQRMNOTRQHJNLLCDEFPCH00797780",1,2,1
"TQRMNOPPVHJMLPCDEOHCH00797781",1,1,8
"TQRMNOPPVHJMLPCDEOHCH00797781",1,2,9
"TQRMNOPUXHLOKMCDEFLID00715012",1,1,5
"TQRMNOPUXHLOKMCDEFLID00715012",1,3,12
"TQRMNOPVPHLOKMCDEFLID00715073",1,2,12
"TQRMNOQTVHMOKUCDEIHJF00711764",1,1,3
"TQRMNOTURHKNKRCDEFLID00787832",1,1,4
"TQRMNOPUUHKKLPCDEGGFB00788629",1,3,7
"TQRMNOQXXHKKKQCDEIGED00797835",1,1,12
"TQRMNORYVHJMLMCDEFLID00797836",1,2,18
"TQRMNORYVHJMLMCDEFLID00797836",1,3,15
"TQRMNORYYHJMLMCDEFLID00797837",1,1,2
"TQRMNORSWHKKLLCDEFLID00787786",1,1,7
"TQRMNOTWTHKKLOCDEFLID00787834",1,1,5
"TQRMNOPXPHKOLPCDEFLID00787755",1,1,5
"TQRMNOPUXHKMLNCDEIMBF00792581",1,1,2
"TQRMNOPUXHKMLNCDEIMBF00792581",1,2,2
"TQRMNORUQHKMLNCDEIMBF00792563",1,1,9
"TQRMNOVWQHLKLLCDEIMBF00719845",1,1,11
"TQRMNOVWQHLKLLCDEIMBF00719845",1,2,6
"TQRMNOPYSHLNLMCDEIMBF00719848",1,1,11
"TQRMNOPYSHLNLMCDEIMBF00719848",1,2,6
"TQRMNOPYSHLNLMCDEIMBF00719848",1,4,13
"TQRMNOPWRHKMLPCDEIMBF00792669",1,1,4
"TQRMNOPWRHKMLPCDEIMBF00792669",1,2,3
"TQRMNOQQRHJNLPCDEGLDF00796162",1,2,4
"TQRMNORWUHJNLPCDEGLDF00797891",1,2,13
"TQRMNORWUHJNLPCDEGLDF00797891",1,3,9
"TQRMNOQUUHMNLQCDEGLDF00709393",1,2,3
"TQRMNOQSQHJMKNCDEIGED00797892",1,1,7
"TQRMNOQRRHLKKTCDEIHJF00718120",1,2,8
"TQRMNOSRWHKOKUCDEIHJF00791183",1,2,2
"TQRMNOSRWHKOKUCDEIHJF00791183",1,3,9
"TQRMNORVSHMOKMCDEIHJF00709264",1,1,1
"TQRMNORVSHMOKMCDEIHJF00709264",1,5,3
"TQRMNORVSHMOKMCDEIHJF00709264",1,6,6
"TQRMNOQPWHKNKPCDEIHJF00791163",1,1,3
"TQRMNOPRYHKLOUCDEIJAH00791650",1,1,13
"TQRMNOPRYHKLOUCDEIJAH00791650",1,2,10
"TQRMNOSTWHKLSRCDEIJAH00797507",1,1,12
"TQSMNOQUXHJMTSCDEIJAH00797509",1,2,8
"TQRMNOSQSHLLKMCDEHMHF00778955",1,1,5
"TQRMNOSQSHLLKMCDEHMHF00778955",1,2,4
"TQRMNORQTHKMKMCDEHMHF00790526",1,1,3
"TQRMNORQTHKMKMCDEHMHF00790526",1,2,3
"TQRMNOQVYHJMKMCDEHMHF00797531",1,1,3
"TQRMNOPXUHLMKOCDEOJAH00720315",1,1,7
"TQRMNOPXUHLMKOCDEOJAH00720315",1,2,8
"TQRMNORUYHKMLOCDEGKDB00789312",1,1,4
"TQRMNORUYHKMLOCDEGKDB00789312",1,2,7
"TQRMNOPXUHJOLTCDEFIAH00797550",1,1,9
"TQRMNORSUHJOLPCDEFOCD00797574",1,2,0
"TQRMNOVQRHJOLPCDEFOCD00797575",1,1,1
"TQRMNOVQRHJOLPCDEFOCD00797575",1,2,2
"TQRMNOSRYHLNKNCDEHMHF00717539",1,1,1
"TQRMNOSRYHLNKNCDEHMHF00717539",1,2,9
"TQRMNOSRYHLNKNCDEHMHF00717539",1,4,4
"TQRMNOSSSHLNKNCDEHMHF00717498",1,1,4
"TQRMNOSSSHLNKNCDEHMHF00717498",1,3,6
"TQRMNOQRQHLMKOCDEOHCH00720167",1,1,4
"TQRMNOSWQHKKKMCDEGGFB00788710",51,1,4
"TQRMNOPYUHLMKMCDEGGFB00715759",1,2,6
"TQRMNOQWYHJOKNCDEGGFB00797613",1,1,8
"TQRMNOQWYHJOKNCDEGGFB00797613",1,2,4
"TQRMNOSVWHMOKRCDEGKDB00708623",1,10,12
"TQRMNOUQSHJMKRCDEGKDB00797641",1,1,8
"TQRMNOPRVHMLLNCDEGPDJ00716837",2,1,4
"TQRMNOQTXHJMLPCDEGPDJ00797642",1,1,2
"TQRMNOQTXHJMLPCDEGPDJ00797642",1,2,1
"TQRMNOSPYHJNKOCDEIHJF00797643",1,1,3
"TQRMNOPXPHMOLLCDEGIBJ00712049",1,2,3
"TQRMNOPXPHMOLLCDEGIBJ00712049",1,5,7
"TQRMNOPXPHMOLLCDEGIBJ00712049",1,7,2
"TQRMNORVPHMOLLCDEGIBJ00712051",1,3,5
"TQRMNOPPTHMMLMCDEGIBJ00712052",1,1,2
"TQRMNOPSWHMOLNCDEGIBJ00711818",1,1,4
"TQRMNOUTTHKOKOCDEFNFF00788180",1,5,6
"TQRMNOSXUHKMKMCDEGOIH00789637",1,2,7
"TQRMNOSXUHKMKMCDEGOIH00789637",1,3,5
"TQRMNOSXUHKMKMCDEGOIH00789637",1,4,5
"TQRMNOQQWHKLKSCDEFMDB00788078",1,1,9
"TQRMNOSPTHKMKRCDEGKDB00789169",1,2,11
"TQRMNOSPTHKMKRCDEGKDB00789169",1,3,14
"TQRMNOSQUHKOKRCDEGPDJ00789880",2,2,2
"TQRMNORVYHMOKSCDEGPDJ00709333",1,2,2
"TQRMNORQSHLOKQCDEGPDJ00716905",1,2,10
"TQRMNOQQPHMMKUCDEGPDJ00709339",1,2,3
"TQRMNOQQPHMMKUCDEGPDJ00709339",1,3,7
"TQRMNOQRYHLLKRCDEGPDJ00716884",1,1,1
"TQRMNORUQHJOLOCDEGPDJ00797729",1,1,1
"TQRMNORUQHJOLOCDEGPDJ00797729",1,2,3
"TQRMNOQVUHMMKNCDEOJAH00711598",1,3,6
"TQRMNOQRTHMLLRCDEFKID00711186",1,1,9
"TQRMNOSUWHJOMMCDEHPJB00797761",1,1,4
"TQRMNOSUWHJOMMCDEHPJB00797761",1,2,2
"TQSMNOQUWHMOLUCDEFKID00714828",1,1,10
"TQRMNORTRHLMLPCDEOHCH00720218",1,2,12
"TQRMNOTWQHLMLPCDEOHCH00781482",1,1,2
"TQRMNOUTTHLMLSCDEFLID00715095",1,1,1
"TQRMNOUTTHLMLSCDEFLID00715095",1,2,3
"TQRMNOPVVHMOLQCDEFLID00709347",1,1,5
"TQRMNORXPHKOLTCDEFLID00787843",1,1,1
"TQRMNOTURHKNKRCDEFLID00787832",1,2,5
"TQRMNOTURHKNKRCDEFLID00787832",1,3,10
"TQRMNOWUQHJOKRCDEIIAD00797807",1,1,12
"TQRMNORXYHLKKUCDEIIAD00780069",1,1,13
"TQRMNORQWHLKMOCDEIIAD00797809",1,1,14
"TQRMNOPXPHKOLPCDEFLID00787755",1,2,13
"TQRMNOPXPHKOLPCDEFLID00787755",1,3,7
"TQRMNOSRWHJOLQCDEFLID00797838",1,2,3
"TQRMNOPWXHLMLOCDEIMBF00719869",1,1,12
"TQRMNOQQSHMMKUCDEHPJB00711743",1,1,4
"TQRMNOQQSHMMKUCDEHPJB00711743",1,2,4
"TQRMNOQUSHLOKSCDEHPJB00717786",1,1,2
"TQRMNOQUSHLOKSCDEHPJB00717786",1,2,3
"TQRMNOQUUHJOKRCDEHPJB00797856",1,1,3
"TQRMNORXSHMMKPCDEIGED00708669",1,1,5
"TQRMNORXSHMMKPCDEIGED00708669",1,2,9
"TQRMNOSRPHKOKMCDEGPDJ00789826",2,1,1
"TQRMNOPUXHJOKNCDEGPDJ00797893",1,1,0
"TQRMNOQXSHMKKNCDEGPDJ00708701",1,2,5
"TQRMNOQXUHMKKNCDEGPDJ00708702",1,1,2
"TQRMNOQXUHMKKNCDEGPDJ00708702",1,2,2
"TQRMNOQXUHMKKNCDEGPDJ00708702",1,3,5
"TQRMNOQXUHMKKNCDEGPDJ00708702",1,5,3
"TQRMNOQXUHMKKNCDEGPDJ00708702",1,6,2
"TQRMNOPUQHMMPQCDEIJAH00710251",1,1,11
"TQRMNOPUQHMMPQCDEIJAH00710251",1,2,9
"TQRMNOPUQHMMPQCDEIJAH00710251",1,3,13
"TQRMNOPUQHMMPQCDEIJAH00710251",1,4,17
"TQRMNOPSTHKNPOCDEIJAH00792066",1,1,9
"TQRMNOPSTHKNPOCDEIJAH00792066",1,2,11
"TQRMNOPSTHKNPOCDEIJAH00792066",1,3,10
"TQRMNOTQRHKLLLCDEFKID00787666",1,2,10
"TQRMNOSQVHLLTTCDEIJAH00780582",1,2,8
"TQRMNOQVPHJMKRCDEGKDB00797480",1,1,5
"TQRMNOTSQHMMTTCDEIJAH00719378",1,1,9
"TQRMNOTSQHMMTTCDEIJAH00719378",1,2,12
"TQRMNOPXXHKMSTCDEIJAH00797511",1,1,7
"TQRMNOPXXHKMSTCDEIJAH00797511",1,2,5
"TQRMNOQSVHJNOPCDEIJAH00797512",1,1,8
"TQRMNOPVSHLMTSCDEIJAH00719386",1,3,14
"TQRMNOPXUHLMKOCDEOJAH00720315",1,3,10
"TQRMNOQURHJOKOCDEGJBF00797534",1,1,5
"TQRMNOQQTHLOKNCDEGJBF00716042",1,2,12
"TQRMNOQQTHLOKNCDEGJBF00716042",1,3,6
"TQRMNORWSHLOKNCDEGJBF00716172",2,1,9
"TQRMNOPYSHMOLSCDEFIAH00714477",1,1,5
"TQRMNOPYSHMOLSCDEFIAH00714477",1,2,8
"TQRMNOUSWHJOKOCDEHMHF00797576",1,1,5
"TQRMNOSPVHLNKQCDEHMHF00717499",1,1,0
"TQRMNOSPVHLNKQCDEHMHF00717499",1,2,4
"TQRMNOSPVHLNKQCDEHMHF00717499",1,10,7
"TQRMNOTXYHMMKOCDEHMHF00709359",1,3,8
"TQRMNOPRTHMKKPCDEHMHF00709360",1,1,6
"TQRMNOPRTHMKKPCDEHMHF00709360",1,2,5
"TQRMNOQUVHJMLPCDEFLID00795800",1,2,11
"TQRMNOPVSHMOLMCDEFLID00714994",1,3,12
"TQRMNORUUHMOLMCDEFLID00709474",1,1,2
"TQRMNORUUHMOLMCDEFLID00709474",1,2,13
"TQRMNOQPVHMMLNCDEFLID00714339",1,1,9
"TQRMNOPRRHLOKMCDEFIAH00714603",1,1,4
"TQRMNOQRSHLKKSCDEFIAH00714610",1,3,11
"TQRMNORSUHMMKRCDEFJAH00713479",1,2,9
"TQRMNOQRQHJOMNCDEGJBF00795859",1,2,7
"TQRMNOQRQHJOMNCDEGJBF00795859",1,3,11
"TQRMNORSTHMNKMCDEIMBF00719963",1,1,4
"TQRMNORSTHMNKMCDEIMBF00719963",1,2,9
"TQRMNORQUHMOKNCDEIMBF00714117",1,1,4
"TQRMNORPYHMMLOCDEHNHB00714227",1,1,4
"TQRMNOSRRHLOLPCDEHNHB00795860",1,2,2
"TQRMNOPVRHMOLNCDEHMHF00714127",1,1,3
"TQRMNOQSVHMNLOCDEHMHF00717455",1,1,2
"TQRMNOQSVHMNLOCDEHMHF00717455",1,2,4
"TQRMNOQXXHJOLPCDEFMDB00795885",1,1,5
"TQRMNOQYQHJOLPCDEFMDB00795886",1,1,4
"TQRMNOSWVHJOLPCDEFMDB00795887",1,1,8
"TQRMNORQWHKMLPCDEFMDB00787901",1,1,4
"TQRMNOPVXHKNLQCDEFMDB00795888",1,1,7
"TQRMNOSRYHLOLRCDEFLID00714998",1,2,8
"TQRMNOPVYHMMKQCDEGGFB00788725",1,1,7
"TQRMNOPVYHMMKQCDEGGFB00788725",1,2,7
"TQRMNORQUHMMKQCDEGGFB00713940",1,1,4
"TQRMNOTPQHJOKPCDEFLID00795907",1,1,4
"TQRMNOTYSHKNKRCDEFLID00787760",2,1,1
"TQRMNOTYSHKNKRCDEFLID00787760",2,3,10
"TQRMNOTRTHJLLLCDEFLID00795908",1,1,9
"TQRMNORSSHKMLMCDEHMHF00790497",1,1,4
"TQRMNORSSHKMLMCDEHMHF00790497",1,2,4
"TQRMNOTQWHKOKMCDEHNHB00790596",1,1,5
"TQRMNOTQWHKOKMCDEHNHB00790596",1,2,7
"TQRMNOSSSHMOKMCDEFNFF00714405",1,1,4
"TQRMNOSPTHJKKMCDEFNFF00795948",1,1,2
"TQRMNORVRHJOKQCDEGNFJ00795949",1,1,2
"TQRMNOPSSHKLKMCDEGOIH00789702",1,1,1
"TQRMNOQRRHJMLSCDEHNHB00795981",1,1,3
"TQRMNOQRRHJMLSCDEHNHB00795981",1,2,12
"TQRMNOQRRHJMLSCDEHNHB00795981",1,4,4
"TQRMNOQRRHJMLSCDEHNHB00795981",1,5,10
"TQRMNOTQWHMOLMCDEHLEH00713934",1,2,1
"TQRMNOTQWHMOLMCDEHLEH00713934",1,3,5
